medicine,qty,sales,profit,discount,discount_pct,profit_margin,discount_efficiency
BUTICOD (BUTAMIRATE) 50MG TAB,43.0,567.73,271.03,0.7000000000000001,0.12314620973558749,47.73924224543356,61.42848367359474
BELCETRA (PARACETAMOL/TRAMADOL) 325/37.5MG TAB,135.0,2862.0,364.5,2.2,0.07681027861182879,12.735849056603774,61.36360847108705
VALVEX-A (AMLODIPINE + VALSARTAN) 160MG/5MG,49.0,1638.56,-223.44,0.8,0.04879953152449737,-13.636363636363635,61.2499234375957
FIXBACT (CEFIXIME) 200MG TAB,159.0,5532.0,523.5,2.6,0.046977197990821375,9.463123644251628,61.15382263314513
FLAGYL FORTE 500MG FC TAB,61.0,2122.7999999999997,-289.75,1.0,0.04708541293907148,-13.649425287356323,60.999939000061005
LEVOTICS CR (LEVODROPROPIZINE) 90MG TAB,61.0,3660.0,-915.0,1.0,0.027314941272876262,-25.0,60.999939000061005
CETRINOVA (CETIRIZINE) 10MG FC TAB,164.0,401.06,346.62,2.7,0.6687140875767783,86.42597117638259,60.740718244178424
PLOGREL (CLOPIDOGREL) 75MG TAB,385.0,13824.8,-696.75,6.4,0.04627219619411187,-5.0398559111162555,60.1562406005874
ALCLAV (CO-AMOXICLAV) 625MG TAB,439.0,8168.26,2958.2999999999997,7.300000000000001,0.089290519548508,36.217015618993514,60.136978063427655
PROVASC 5 (AMLODIPINE BESILATE) 5MG TAB,132.0,1056.0,62.72,2.2,0.2079002079002079,5.9393939393939394,59.99997272728511
ALGESIA (PARACETAMOL + TRAMADOL) 37.5/325 MG TAB,108.0,4520.71,-762.38,1.8,0.03980090701844772,-16.864165142201117,59.99996666668519
ESSENTIALE FORTE (PHOSPHOLIPIDS) CAP,99.0,2572.88,-518.22,1.6500000000000001,0.06408936776809748,-20.14163116818507,59.99996363638567
RISEK (OMEPRAZOLE) 40MG CAP 14,60.0,2266.88,-228.62,1.0,0.044094043776566665,-10.085227272727272,59.99994000006001
NATRAVOX 625MG FC TAB,60.0,2267.6,-177.36,1.0,0.044080049369655296,-7.82148527077086,59.99994000006001
DIMEZINE (DIMENHYDRINATE CINNARIZINE) 40MG/20MG TAB,60.0,1080.0,-25.799999999999997,1.0,0.09250693802035154,-2.388888888888889,59.99994000006001
ALLECUR (CETIRIZINE) 10MG TAB,60.0,151.72,128.31,1.0,0.6547930853850183,84.57026100711838,59.99994000006001
PERGLIM M-2 2MG/500MG TAB,60.0,910.56,-109.44,1.0,0.10970204923427969,-12.018977332630469,59.99994000006001
REFLUXID DUO (PANTOPRAZOLE SODIUM + DOMPERIDONE) 40MG/30MG SR CAP,60.0,3326.4,-251.09999999999997,1.0,0.030053495221494256,-7.548701298701298,59.99994000006001
HYOSWELL (HYOSCINE-N-BUTYLBROMIDE) 10MG TAB,48.0,233.02,132.82,0.8,0.3421435292105038,56.999399193202294,59.99992500009375
ARCOXIA (ETORICOXIB) 60MG TAB,36.0,1706.4,-195.48000000000002,0.6000000000000001,0.03514938488576451,-11.455696202531646,59.999900000166654
CHOLIB (FENOFIBRATE + SIMVASTANIE) 45MG/20MG,36.0,1926.72,-120.42,0.6000000000000001,0.031131311873482354,-6.25,59.999900000166654
SAVERMOX (AMOXICILLIN) 500MG CAP,24.0,76.8,36.96,0.4,0.5181347150259068,48.125,59.999850000375
KATHREX (COTRIMOXAZOLE) 960MG TAB,24.0,153.6,120.0,0.4,0.2597402597402597,78.125,59.999850000375
DEQUADIN LOZENGES (DEQUALINIUM CHLORIDE) ORANGE,24.0,105.6,-8.66,0.4,0.37735849056603776,-8.200757575757576,59.999850000375
RM CEFALEXIN 500MG CAP,24.0,354.72,36.46,0.4,0.11263798152737103,10.278529544429409,59.999850000375
HEPATEK CAP,15.0,439.88,-30.53,0.25,0.056801399586485814,-6.940529235245976,59.99976000096
MUCOSOLVAN TAB 30MG,12.0,187.2,-22.31,0.2,0.1067235859124867,-11.917735042735043,59.99970000149999
CALMSAPH (ALUM. MAG. HYDROXIDE) 200MG/100MG CHEWABLE TAB,12.0,37.8,30.6,0.2,0.5263157894736842,80.95238095238096,59.99970000149999
INDERAL TAB (PROPRANOLOL) 10MG TAB,12.0,165.6,-8.46,0.2,0.12062726176115804,-5.108695652173913,59.99970000149999
QUADMAX (RIFAMPICIN) 150MG + INH 75 + EMB 275ML TAB,12.0,154.75,27.19,0.2,0.12907389480477574,17.5702746365105,59.99970000149999
GANATON (ITOPRIDE HYDROCHLORIDE) 50MG FC TAB,12.0,372.0,-48.56,0.2,0.05373455131649651,-13.053763440860216,59.99970000149999
MOTIREX (LOPERAMIDE) CAP,6.0,16.2,12.96,0.1,0.6134969325153374,80.0,59.99940000599994
XELENT (CEFACLOR) 125MG/5ML SUSP 60ML,3.0,1249.01,75.05,0.05,0.004003010263718317,6.0087589370781656,59.998800023999515
ANLENE PLAIN 180G..,3.0,293.55,11.55,0.05,0.017029972752043595,3.9345937659683186,59.998800023999515
ROXIPRIME (CEFUROXIME ) 500MG Tab,62.0,3538.08,159.08,1.04,0.02938583602703497,4.4962239406683855,59.615327292954525
KREMIL S (ALUMINUM HYDROXIDE + MAGNESIUM HYDROXIDE + SIMETICONE) TAB,28.0,186.89,-7.71,0.47000000000000003,0.25085397096498724,-4.125421370859864,59.574341331188656
NITROFIX SR (ISOSORBIDE MONONITRATE) 30MG TAB,106.0,1085.44,544.84,1.8,0.1655568227806188,50.1953125,58.888856172857686
XIPRO (CIPROFLOXACIN) TAB 500MG,94.0,2941.49,-219.62,1.6,0.05436463037148032,-7.466284094115568,58.74996328127295
CATAPRES (CLONIDINE HCL) 75MCG TAB,47.0,1258.4,-137.5,0.8,0.06353240152477764,-10.926573426573425,58.74992656259179
VESTAR 35MG TAB,82.0,1477.9,-146.35,1.4000000000000001,0.09463935645237612,-9.902564449556802,58.57138673472376
CLAVXICURE (CO-AMOXICLAV) 625MG,41.0,926.4000000000001,487.29,0.7000000000000001,0.0755042605975623,52.600388601036265,58.571344898078706
SECUNDA (CEFUROXIME) 500MG CAP,70.0,3046.1600000000003,-418.84000000000003,1.2000000000000002,0.03937834715950856,-13.74977020248444,58.333284722262725
BUSCOPAN TAB,49.0,1349.4,20.52,0.8400000000000001,0.062211162460007116,1.5206758559359714,58.33326388897155
PIROXICAM 20MG CAP,35.0,124.0,68.0,0.6000000000000001,0.4815409309791333,54.83870967741935,58.33323611127314
OFPLEMED FORTE (VITEX NEGUNDO L LAGUNDI LEAF) 600MG TAB,35.0,203.25,7.400000000000001,0.6000000000000001,0.2943340691685063,3.640836408364084,58.33323611127314
AMOCLAV (CO-AMOXICLAV)625MG TAB,58.0,2700.8,-156.86,1.0,0.037012362128951065,-5.807908767772512,57.999942000058006
XIGDUO XR (DAPAGLIFLOZIN + METFORMIN)10/500MG TAB,173.0,9987.82,-1399.23,3.0,0.030027565304949943,-14.009363404626837,57.66664744445085
ALANERV 920MG CAP,98.0,7576.72,217.22,1.7000000000000002,0.022432116456992356,2.866939783969844,57.647024913514755
TAPDIN (METHIMAZOLE) 20MG TAB,23.0,533.6,-20.119999999999997,0.4,0.0749063670411985,-3.7706146926536723,57.49985625035937
HEMARATE FA (IRON + FOLIC ACID + VITAMIN B-COMPLEX) TAB,23.0,457.46,-74.4,0.4,0.08736294937317085,-16.26371704629913,57.49985625035937
CENTRUM SILVER ADVANCE TAB,71.0,745.2,-102.54,1.24,0.16612185842130645,-13.760064412238327,57.25801834030779
DIFFLAM LOZENGES (BENZYDAMINE HYDROCHLORIDE) 3MG,57.0,1274.97,-183.95,1.0,0.07837174855208195,-14.427790457814693,56.999943000057
CETOZ-L (LEVOCETIRIZINE DIHYDROCHLORIDE) 5MG FCT,57.0,174.29999999999998,70.56,1.0,0.5704506560182545,40.48192771084338,56.999943000057
URINORM 40MG,34.0,926.0,-127.97999999999999,0.6000000000000001,0.06475285991797972,-13.820734341252699,56.66657222237962
TRIMEBET (TRIMETAZIDINE) 35G TAB,2766.0,19989.66,10491.96,48.900000000000006,0.24402951110259422,52.48693574578056,56.564416021177585
IBERET FOLIC (MULTIVITAMINS + IRON) TAB,79.0,1714.4,-368.40000000000003,1.4000000000000001,0.08159459144422426,-21.488567428838078,56.428531122477764
DIAMICRON MR TAB 60MG,45.0,1029.6,-139.95,0.8,0.07763975155279505,-13.592657342657343,56.24992968758789
LANOXIN TAB 0.25MG,67.0,313.92,-33.1,1.2000000000000002,0.38080731150038083,-10.544087665647298,55.83328680559433
PREDU-XL (TRIMETAZIDINE) 35MG MR TAB,100.0,680.0,460.0,1.8,0.2640070401877384,67.64705882352942,55.555524691375176
XYVEEMOX (CO-AMOXICLAV) 625MG TAB,50.0,1147.6000000000001,781.0999999999999,0.9,0.07836308228123638,68.06378529104215,55.55549382722908
RM ATORVASTATIN 20MG TAB,232.0,2845.62,-116.61999999999999,4.2,0.1473777291197339,-4.098228154145669,55.23808208617093
AUGMENTIN 625MG TAB,77.0,3239.6,-641.15,1.4000000000000001,0.04319654427645789,-19.791023583158417,54.99996071431377
RM CEFUROXIME 500MG TAB,55.0,1883.48,103.96000000000001,1.0,0.05306503650874512,5.5195701573682765,54.99994500005501
UNIGAN (PARACETAMOL + HYOSCINE-N-BUTYLBROMIDE) 500MG/10MG FC TAB,33.0,756.05,-68.95,0.6000000000000001,0.07929690081279325,-9.119767211163284,54.9999083334861
RM CLARITHROMYCIN 500MG TAB,33.0,1452.0,-48.2,0.6000000000000001,0.04130524576621232,-3.3195592286501383,54.9999083334861
VASTAREL MR (TRIMETAZIDINE) 35MG TAB,33.0,766.1199999999999,-200.45000000000002,0.6000000000000001,0.07825542570951588,-26.1643084634261,54.9999083334861
LORIN 10MG TAB,11.0,29.41,18.96,0.2,0.6754474839581223,64.46786807208433,54.99972500137499
ALCLAV NEO (CO-AMOXICLAV) 625MG TAB,191.0,3759.29,721.6800000000001,3.5,0.09301608646775399,19.197242032405057,54.57141297959629
COXBITOR-200 (CELECOXIB) CAP,120.0,2442.43,7.030000000000001,2.2,0.08999316870037594,0.28782810561612826,54.545429752077375
ZEMIGLO (GEMIGLIPTIN) 50MG FCT,109.0,4272.0,-415.0,2.0,0.04679457182966776,-9.714419475655431,54.49997275001362
PREND (PREDNISONE) 20MG TAB,49.0,225.64999999999998,112.95,0.9,0.3972632972853675,50.05539552404167,54.4443839506845
MONTRA (ISOSORBIDE-5-MONONITRATE) 30MG CAP,76.0,1119.33,-140.75,1.4000000000000001,0.12491857985420218,-12.57448652318798,54.285675510231776
SCHEEPRIN-80 (ASPIRIN) 80MG TAB,65.0,104.0,90.4,1.2000000000000002,1.140684410646388,86.92307692307692,54.16662152781539
DOLSAPH (PARACETAMOL+TRAMADOL) 325/37.5 MG TAB,422.0,1763.44,898.34,7.800000000000001,0.44036945868431165,50.94247606950052,54.10255716633882
SUPRAPHIL (CEFIXIME) 200MG TAB,162.0,1918.24,1132.54,3.0,0.15614915367158708,59.04057886395863,53.999982000006
RISEK CAP 40MG CAP,54.0,2280.0,-150.0,1.0,0.04384042086804033,-6.578947368421052,53.999946000054
MOLEAIR (MONTE+LEVO)10MG/5MG TAB,27.0,327.0,327.0,0.5,0.15267175572519084,100.0,53.99989200021599
NEBIL 2.5MG (NEBIVOLOL) TAB,302.0,2949.8,-321.83,5.6000000000000005,0.18948365703458078,-10.910231202115396,53.9285617984711
RM ROSUVASTATIN 20MG TAB,140.0,3459.2,-112.86,2.6,0.07510543647813277,-3.2626040703052728,53.84613313610264
MYONAL (EPERISONE HYDROCHLORIDE) TAB,193.0,3981.23,-598.66,3.6,0.09034262440304856,-15.037061410669567,53.61109621913994
INVAFLOZIN (DAPAGLIFLOZIN) 10MG TAB,75.0,2100.0,2100.0,1.4000000000000001,0.06662225183211193,100.0,53.57139030614978
PROLIX (PREDNISONE) 20MG TAB,96.0,604.0799999999999,-58.32,1.8,0.2970885323826501,-9.65435041716329,53.33330370372017
SINUPRET FORTE DRAGEES,64.0,807.4200000000001,138.42,1.2000000000000002,0.14840097944646435,17.14349409229397,53.33328888892592
RENALOG FC TAB,32.0,985.6,41.6,0.6000000000000001,0.06083958629081323,4.220779220779221,53.33324444459258
MEDPIN-5 TAB,32.0,51.2,5.800000000000001,0.6000000000000001,1.1583011583011584,11.328125000000002,53.33324444459258
VERSANT-XR (FELODIPINE) 10MG TAB,649.0,17210.71,-2327.84,12.23,0.07100994371460391,-13.525531485917783,53.066226241518706
THEOROXIME (CEFUROXIME) 500MG TAB,270.0,6022.4,2973.04,5.1000000000000005,0.08461219411032767,49.366365568544104,52.941166089967425
ZYKAST TAB 10MG/5MG,95.0,2601.8,157.45,1.8,0.06913504378552772,6.051579675609193,52.777748456806414
SINECOD FORTE (BUTAMIRATE CITRATE) TAB 50MG,79.0,1463.7,28.03,1.5,0.10237510237510238,1.9150099064015853,52.66663155557897
Retavacyl (Co-Amoxiclav) 625mg tab,42.0,907.2,907.2,0.8,0.0881057268722467,100.0,52.49993437508203
AUGMENTIN (CO-AMOXICLAV) 1G,21.0,1491.0,1491.0,0.4,0.026820437173125926,100.0,52.499868750328126
FEBUDAY-40 (FEBUXOSTAT) 40MG TAB,1811.0,25187.14,5096.46,34.800000000000004,0.13797511214442665,20.2343735731806,52.040228389648604
H-PANTO (PANTOPRAZOLE) 40MG TAB,52.0,936.0,551.2,1.0,0.10672358591248667,58.88888888888889,51.999948000052
MYMET (METFORMIN) 500MG TAB,52.0,96.66,75.86,1.0,1.0239606799098915,78.48127457066005,51.999948000052
CYTORAN PLUS (PANTOPRAZOLE+DOMPERIDONE) 40MG/30MG CAP,26.0,716.8,478.38,0.5,0.06970584134950508,66.73828125000001,51.999896000208
CLONISAPH (CLONIDINE) 150MCG TAB,135.0,906.1200000000001,474.11999999999995,2.6,0.2861167356281362,52.324195470798564,51.9230569526704
DUOTRAM (PARA + TRAMA HCL) 325MG/37.5MG TAB,140.0,1471.06,1114.06,2.7,0.1832048637498643,75.73178524329394,51.85183264746939
HEMOSTAN (TRANEXAMIC ACID) 500MG CAP,31.0,1034.8,-127.24000000000001,0.6000000000000001,0.057948618891249776,-12.296095863935061,51.66658055569906
DOXOFIX ( DOXOFYLLINE) 400MG TAB,72.0,1376.64,-180.72,1.4000000000000001,0.10159356767582943,-13.127615062761505,51.428534693903785
DUAVENT P-NEB 500MCG (IPRATROPRIUM + SALBUTAMOL,82.0,2793.5,-618.67,1.6,0.05724303244964402,-22.146769285842133,51.24996796877002
CETIRILIFE (CETIRIZINE) 10MG TAB,82.0,203.24,203.24,1.6,0.7810974419058778,100.0,51.24996796877002
CATAPRES (CLONIDINE HCL) 150MCG TAB,41.0,1689.2,-222.33999999999997,0.8,0.04733727810650888,-13.162443760359931,51.24993593758008
HEMOSTAP) TRANEXAMIC ACID 500MG CAP,41.0,324.64,148.34,0.8,0.2458210422812193,45.693691473632335,51.24993593758008
ANZAR (LOSARTAN POTASSIUM) 50MG TAB,41.0,451.0,-61.5,0.8,0.17706949977866313,-13.636363636363635,51.24993593758008
CARVID 6.25MG TAB,51.0,478.76,-61.57,1.0,0.20843755210938802,-12.86030578995739,50.999949000051004
PANTO PLUS (PANTOPRAZOLE + DOMPERIDONE) 40MG/30MG TAB 30&#039;S,51.0,2416.7999999999997,-263.56,1.0,0.04135991397137894,-10.905329361138696,50.999949000051004
DERPSON (PREDNISONE) 5MG TAB,173.0,322.88,236.38,3.4000000000000004,1.042049773200932,73.20986124876116,50.88233797578294
GOCLAV-625MG (CO-AMOXICLAV,71.0,1136.0,1136.0,1.4000000000000001,0.12308774397749253,100.0,50.71424948982179
DIZIMARC (BETAHISTINE DIHYDROCHLORIDE) 16MG TAB,50.0,350.2,165.2,1.0,0.2847380410022779,47.1730439748715,49.999950000050006
RM CIPROFLOXACIN 500MG TAB,40.0,1040.0,409.20000000000005,0.8,0.0768639508070715,39.346153846153854,49.99993750007812
TAMSOLIN (TAMSULOSIN) 400MCG TAB,30.0,857.52,-151.68,0.6000000000000001,0.06992029086841002,-17.688217184438848,49.99991666680555
IRBEVEX 300MG,30.0,702.0,-90.0,0.6000000000000001,0.08539709649871906,-12.82051282051282,49.99991666680555
ALLURASE TAB 100MG TAB,20.0,128.72,-13.28,0.4,0.30978934324659235,-10.316967060285892,49.9998750003125
FENOFLEX 160MG,20.0,664.0,-89.4,0.4,0.06020469596628538,-13.463855421686748,49.9998750003125
RISEK CAP 20MG,20.0,572.0,-0.8,0.4,0.06988120195667366,-0.13986013986013987,49.9998750003125
KENZAR PLUS (LOSARTAN POTASSIUM + HCTZ) 50MG/12.5MG FC TAB,20.0,256.0,11.0,0.4,0.15600624024961002,4.296875,49.9998750003125
MEDIXON (METHYLPREDNISOLONE) 16MG TAB,20.0,633.6,-86.4,0.4,0.06309148264984228,-13.636363636363638,49.9998750003125
BUSCOPAN (HYOSCINE BUTYLBROMIDE) TAB,20.0,428.0,-46.75,0.4,0.09337068160597574,-10.922897196261683,49.9998750003125
THERABLOC (ATENOLOL) 50MG TAB,20.0,180.64,-28.76,0.4,0.22094564737074682,-15.92116917626218,49.9998750003125
ACETIMAX (N-ACETYLCYSTEINE) 600MG TAB,20.0,393.68,-66.32,0.4,0.10150223304912709,-16.846169477748425,49.9998750003125
CONCORE (BISOPROLOL) 2.5MG TAB,20.0,372.0,-50.0,0.4,0.10741138560687435,-13.440860215053762,49.9998750003125
DIAMIR (GLICLAZIDE) 30MG TAB,20.0,75.04,40.04,0.4,0.530222693531283,53.35820895522387,49.9998750003125
POTEN CEE SUGAR COATED (ASCORBIC ACID) 500MG TAB,20.0,96.4,-9.18,0.4,0.4132231404958678,-9.522821576763485,49.9998750003125
BIOFLU (PENYLEPHINE + CHLORPHENAMINE + PARACETAMOL) TAB,20.0,128.0,-14.64,0.4,0.3115264797507788,-11.4375,49.9998750003125
AMCOVIT-B FORTE (VITAMIN B1 + B6 + B12) CAP,20.0,124.8,62.8,0.4,0.31948881789137384,50.32051282051282,49.9998750003125
ERCEFLORA (BASILLUS CLAUSII) ORAL SOLUTION 5ML,15.0,477.38,-124.1,0.30000000000000004,0.0628035504940546,-25.99606183752985,49.99983333388889
RM DOMPERIDONE 10MG TAB,15.0,168.75,47.25,0.30000000000000004,0.1774622892635315,28.000000000000004,49.99983333388889
DYDROGEST (DYDROGESTERONE) 10MG TAB,10.0,628.0,-82.0,0.2,0.03183699458771092,-13.05732484076433,49.99975000124999
DYNA CLOPIDOGREL 75MG,10.0,41.04,41.04,0.2,0.4849660523763337,100.0,49.99975000124999
SANGOBION IRON+CAPSULE,10.0,232.0,-26.3,0.2,0.08613264427217916,-11.336206896551724,49.99975000124999
DOMILIUM 10MG TAB,10.0,112.0,12.0,0.2,0.17825311942959002,10.714285714285714,49.99975000124999
TWYNSTA 40MG/5MG TAB,10.0,298.0,105.8,0.2,0.0670690811535882,35.50335570469799,49.99975000124999
VALVEX-A (AMLODIPINE + VALSARTAN) 160MG/10MG,10.0,334.4,-45.6,0.2,0.05977286312014346,-13.636363636363638,49.99975000124999
VERTISAPH (BETAHISTINE DIHYDROCHLORIDE) 16MG TAB,10.0,58.0,29.5,0.2,0.3436426116838488,50.86206896551724,49.99975000124999
VENTOLIN (SALBUTAMOL) NEBULES 2.5MG/2.5ML 20&#039;,10.0,308.96,-84.18,0.2,0.06469142191745375,-27.246245468669088,49.99975000124999
GETZAR TAB 50MG 100&#039;,10.0,82.16,-7.84,0.2,0.2428363283147159,-9.542356377799416,49.99975000124999
RM DIOSMIN+HESPERIDIN 450MG/50MG TAB,10.0,274.0,19.9,0.2,0.07293946024799418,7.262773722627737,49.99975000124999
GODEX ( CARNITINE OROTATE + PYRIDOXINE HCL + CYANOCOBALAMINE + HEPATIC EXTRACT ANTITOXIC FRACTION + ADENINE HCL + RIBOFLAVIN)CAP,10.0,392.0,392.0,0.2,0.05099439061703213,100.0,49.99975000124999
GETZAR 50MG TAB,10.0,94.4,-5.6,0.2,0.21141649048625794,-5.932203389830508,49.99975000124999
ECTRIN (ERDOSTEINE)300 MG CAP,10.0,210.72,-15.18,0.2,0.09482268158543525,-7.203872437357631,49.99975000124999
GLOVEDOL (CARVEDILOL) 6.25MG TAB,10.0,65.6,33.0,0.2,0.30395136778115506,50.30487804878049,49.99975000124999
FLAMACOX 200MG CAP,10.0,202.0,-50.5,0.2,0.09891196834817015,-25.0,49.99975000124999
ROUNOX (TRAMADOL HYDROCHLORIDE) 50MG CAP,10.0,80.0,51.44,0.2,0.24937655860349126,64.3,49.99975000124999
LIFEZAR (LOSARTAN) 50MG TAB,10.0,206.0,-29.89,0.2,0.09699321047526674,-14.509708737864077,49.99975000124999
DOLSAPH 325/37.5 MG TAB,10.0,42.0,21.5,0.2,0.47393364928909953,51.19047619047619,49.99975000124999
HYDRITE GRANULES (ORAL REHYDRATION SALTS) APPLE SAC,10.0,150.24,-6.22,0.2,0.1329433661260303,-4.140042598509052,49.99975000124999
ENERVON TAB FOIL 1,10.0,58.0,-5.03,0.2,0.3436426116838488,-8.672413793103448,49.99975000124999
VIGOR ACE (MULTIVITAMINS + ZINC + SELENIUM + LECITHIN) CAP,10.0,147.12,-39.24,0.2,0.1357588922074396,-26.672104404567698,49.99975000124999
ENERVON TAB,10.0,55.2,-6.44,0.2,0.3610108303249097,-11.666666666666666,49.99975000124999
NATRAPHARM ATORVAST (ATORVASTATIN) 20MG TAB,10.0,156.0,-21.0,0.2,0.12804097311139567,-13.461538461538462,49.99975000124999
FERN-C PLUS CAP,10.0,70.0,-2.4,0.2,0.2849002849002849,-3.428571428571429,49.99975000124999
RM TERAZOSIN HCL 2MG,10.0,230.32,24.07,0.2,0.08676036786395976,10.450677318513373,49.99975000124999
PHILPARA (PARACETAMOL) 500MG TAB,10.0,17.84,13.14,0.2,1.1086474501108647,73.65470852017938,49.99975000124999
NOPHLEGM (ACETYLCYSTEINE) 600MG POWDER ORAL SOLUTION,10.0,178.56,178.56,0.2,0.11188185276348177,100.0,49.99975000124999
ENERVON TAB FOIL 1&#039;S,10.0,50.0,-13.03,0.2,0.398406374501992,-26.06,49.99975000124999
FENOSAPH-200 CAP,10.0,48.0,15.74,0.2,0.4149377593360996,32.79166666666667,49.99975000124999
NUROPAT (ALPHA LIPOIC ACID + BENFOTIAMINE + PYRIDOXINE HCL + INOSITOL + LUTEIN + FOLIC ACID + ZEAXAN,10.0,369.6,-15.4,0.2,0.05408328826392645,-4.166666666666666,49.99975000124999
RESTOR-F CAPSULE,10.0,192.88,-38.12,0.2,0.10358400662937645,-19.763583575279966,49.99975000124999
ISORDIL ORAL TAB 10MG,10.0,176.0,-18.3,0.2,0.1135073779795687,-10.397727272727273,49.99975000124999
CEFUROX (CEFUROXIME) 500MG TAB,10.0,248.0,158.7,0.2,0.08058017727639001,63.99193548387097,49.99975000124999
RELAXSAPH (IPRATROPIUM BR + SALBUTAMOL) 200MCG/1MG PER ML 2.5ML AMP,10.0,263.2,181.5,0.2,0.07593014426727412,68.95896656534954,49.99975000124999
SPIRE 25MG TAB,10.0,133.6,-18.2,0.2,0.1494768310911809,-13.622754491017963,49.99975000124999
CELCOXX (CELECOXIB) 100MG CAP,10.0,232.0,-8.91,0.2,0.08613264427217916,-3.8405172413793105,49.99975000124999
CELCOXX (CELECOXIB) 400MG CAP,10.0,454.0,-18.73,0.2,0.044033465433729636,-4.1255506607929515,49.99975000124999
REVICON FORTE TAB,10.0,48.8,-3.1,0.2,0.40816326530612246,-6.352459016393443,49.99975000124999
LUMAR ORS 6G SACHET ORANGE,10.0,48.0,26.9,0.2,0.4149377593360996,56.041666666666664,49.99975000124999
DIOVAN (VALSARTAN) 160MG TAB,10.0,228.8,-30.91,0.2,0.08733624454148471,-13.509615384615383,49.99975000124999
CEELIN PLUS (ASCORBIC ACID + ZINC) CHEW TAB,10.0,48.24,-8.36,0.2,0.41288191577208916,-17.330016583747927,49.99975000124999
CALVIT GOLD FC TAB..,10.0,70.0,1.2,0.2,0.2849002849002849,1.7142857142857144,49.99975000124999
MORIAMIN FORTE CAP,10.0,103.28,-17.22,0.2,0.1932740626207963,-16.673121611154144,49.99975000124999
IBERET FOLIC TAB,10.0,220.0,-26.03,0.2,0.09082652134423252,-11.831818181818182,49.99975000124999
SPIROPHIL(SPIRONOLACTONE 25MG TAB 100&#039;s,10.0,37.52,16.52,0.2,0.530222693531283,44.02985074626865,49.99975000124999
TAMPLUS CAP 200MCG/5MG,10.0,360.0,-31.59,0.2,0.055524708495280406,-8.774999999999999,49.99975000124999
SG-GLUTERGEN (MULTIVITAMINS) SOFTGEL CAP,10.0,124.96,-36.74,0.2,0.15979546180888463,-29.40140845070423,49.99975000124999
IQURE HERBAL COFFEE 18 IN 1,10.0,120.0,-9.8,0.2,0.16638935108153077,-8.166666666666668,49.99975000124999
LLANOL (ALLOPURINOL) 300MG TAB,10.0,325.52,-41.03,0.2,0.06140243153628885,-12.604448267387566,49.99975000124999
INFEN-25 25MG TAB,10.0,223.2,-14.3,0.2,0.08952551477170995,-6.406810035842295,49.99975000124999
SEMITHINE 200MG/200MG/25MG TAB,10.0,120.0,13.1,0.2,0.16638935108153077,10.916666666666666,49.99975000124999
REGERON-E PLUS (MULTIVITAMINS+IRON) CAP,10.0,160.0,-5.5,0.2,0.1248439450686642,-3.4375000000000004,49.99975000124999
CANDEZ (CANDESARTAN + CILEXETIL) 16MG TAB,10.0,292.0,-36.3,0.2,0.06844626967830254,-12.431506849315067,49.99975000124999
MOTICON (CINNARIZINE) 25MG TAB,10.0,17.84,11.34,0.2,1.1086474501108647,63.56502242152467,49.99975000124999
DIASOL-75 ORS SACHET,5.0,27.0,27.0,0.1,0.36900369003690037,100.0,49.999500004999945
STABETA 40 (PROPRANOLOL HCI) 40 MG TAB,5.0,26.1,21.1,0.1,0.38167938931297707,80.84291187739464,49.999500004999945
IMODIUM (LOPERAMIDE) 2MG CAP,2.0,34.56,2.86,0.04,0.11560693641618498,8.275462962962962,49.998750031249216
TOSTAS CHEESE SWEET CORN 48G,2.0,38.4,10.7,0.04,0.10405827263267431,27.864583333333332,49.998750031249216
CELERMIN (MULTIVITAMINS+LYSINE+CHLORELLA+GROWTH FACTOR+ZINC) 120ML SYRUP,2.0,370.08,61.08,0.04,0.010807305738679347,16.504539559014265,49.998750031249216
